Brand Label Serial Number,Brand Label Name,License Type Code,License Class Code,License Class Description,Product Description,Wholesaler License Serial Number,Wholesaler Name,Domestic (D) or Imported (I),Brand Label Expiration Date
5150266,SCHLAFLY KENTUCKY MULE ALE,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010894,S K I WHOLESALE BEER CORP,D,06/30/2018
5150267,SCHLAFLY PINEAPPLE IPA,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010894,S K I WHOLESALE BEER CORP,D,06/30/2018
5150268,SCHLAFLY TANGERINE LAGER,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010894,S K I WHOLESALE BEER CORP,D,06/30/2018
5150269,SCHLAFLY THE VARIANT 2,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010894,S K I WHOLESALE BEER CORP,D,06/30/2018
5150270,HUDSON VALLEY BREWERY MISTBORNE,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150271,HUDSON VALLEY BREWERY MIRRORSHIELD,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150272,HUDSON VALLEY BREWERY HYLOZOA,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150273,HUDSON VALLEY BREWERY DIAGLYPH,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150274,HUDSON VALLEY BREWERY GRAVEN IMAGE,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150282,BRECKENRIDGE BREWERY SNOW GLARE,650,B,MALT BEVERAGES & COOLERS,MALT BEVERAGE,2504772,ANHEUSER BUSCH LLC,D,06/30/2018
5150285,HUDSON VALLEY BREWERY HOLY ICON,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150286,EVIL TWIN BREWING IF YOU WANT THE,650,G,NO FEE BEER,"RAINBOW, YOU'VE GOT TO PUT UP WITH THE",1205593,TWELVE PERCENT LLC,D,06/30/2018
5150287,"EVIL TWIN BREWING EVERYDAY, ONCE A DAY",650,G,NO FEE BEER,GIVE YOURSELF AN IPA FLAVORED MALT BEV,1205593,TWELVE PERCENT LLC,D,06/30/2018
5150288,EVIL TWIN BREWING CIRUELA AGRIA BLANCA,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1205593,TWELVE PERCENT LLC,D,06/30/2018
5150289,BLACKBERRY FARM BREWERY BLUEBERRY,650,G,NO FEE BEER,RHUBARB FLAVORED MALT BEVERAGE,1205593,TWELVE PERCENT LLC,D,06/30/2018
5150290,HUDSON VALLEY BREWERY EXTRACURRICULAR,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150291,HUDSON VALLEY IMMATERIAL GRASP,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150292,HUDSON VALLEY BREWERY HEAVY MESSING,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150293,HUDSON VALLEY BREWERY REQUIEM,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150294,HUDSON VALLEY BREWERY CLEARING,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150295,HUDSON VALLEY BREWERY MEADOW,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150296,HUDSON VALLEY BREWERY VESPERTINE,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150297,HUDSON VALLEY BREWERY OBSERVANCE,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150298,HUDSON VALLEY BREWERY ABSOLUTE CENTER,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150299,HUDSON VALLEY BREWERY LIGHTBRINGER,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150300,OBERCREEK WILD VIRGIN AMERICAN WILD,650,G,NO FEE BEER,ALE ALE,2206671,OBERCREEK BREWING COMPANY LLC,D,06/30/2018
5150301,OBERCREEK COMPLEX SCIENCE AMERICAN,650,G,NO FEE BEER,DOUBLE IPA ALE,2206671,OBERCREEK BREWING COMPANY LLC,D,06/30/2018
5150302,HUDSON VALLEY BREWERY DOUBLE DRY,650,G,NO FEE BEER,HOPPED JUICE BOMB ALE,2196549,HUDSON VALLEY BEVERAGE CO INC,D,06/30/2018
5150304,HUDSON VALLEY BREWERY AMORPHIA,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150305,HUDON VALLEY BREWERY NOUMENA,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150306,HUDSON VALLEY BREWERY PLUMAGE,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150307,HUDSON VALLEY BREWERY THOUGHLET,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150308,HUDSON VALLEY BREWERY MATERIALS,650,G,NO FEE BEER,ALE,2201900,HUDSON VALLEY BREWERY LLC,D,06/30/2018
5150309,LIC BONA TERRA IPA,650,G,NO FEE BEER,ALE,1275403,LIC BREWERY LLC,D,06/30/2018
5150310,LIC PATH OF TOTALITY AMERICAN PALE ALE,650,G,NO FEE BEER,ALE,1275403,LIC BREWERY LLC,D,06/30/2018
5150311,OBERCREEK MORGAN HORSE AMERICAN IPA,650,G,NO FEE BEER,ALE,2206671,OBERCREEK BREWING COMPANY LLC,D,06/30/2018
5150312,OBERCREEK EMERGENCE FARMHOUSE ALE WITH,650,G,NO FEE BEER,PEARS ALE,2206671,OBERCREEK BREWING COMPANY LLC,D,06/30/2018
5150313,OBERCREEK EMERGENCE FARMHOUSE ALE WITH,650,G,NO FEE BEER,PEACHES ALE,2206671,OBERCREEK BREWING COMPANY LLC,D,06/30/2018
5150314,OBERCREEK DINOSAUR NOISES AMERICAN IPA,650,G,NO FEE BEER,ALE,2206671,OBERCREEK BREWING COMPANY LLC,D,06/30/2018
5150315,OBERCREEK RULED BY THE NAP,650,G,NO FEE BEER,ALE,2206671,OBERCREEK BREWING COMPANY LLC,D,06/30/2018
5150316,BUNKER ROCKERZ IPA,650,G,NO FEE BEER,ALE,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150317,BUNKER BLANC! IPA,650,G,NO FEE BEER,ALE,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150318,BUNKER DARKWAVE BALTIC PORTER,650,G,NO FEE BEER,PORTER,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150319,J WAKEFIELD LASER GLOBO TAKEOVER,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150327,J WAKEFIELD DIP IPA,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150330,J WAKEFIELD MARENBIER,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150333,J WAKEFIELD HAN SHOT FIRST,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150336,J WAKEFIELD HATERADE,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150338,J WAKEFIELD TROLL SO HARD,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150342,HILL FARMSTEAD HOLGER DANSKE SMOKED,650,G,NO FEE BEER,ALE ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150343,BRUERY TERREUX FRUCHT : CRANBERRY &,650,G,NO FEE BEER,ORANGE FLAVORED MALT BEVERAGE,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150344,MODERN TIMES CRITICAL BAND,650,G,NO FEE BEER,ALE,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150345,BUNKER MACHINE PILZ,650,G,NO FEE BEER,BEER LAGER,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150346,BUNKER SALAD DAZE,650,G,NO FEE BEER,BEER LAGER,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150349,FOX N HARE BREWING HOP FORWARD IPA,650,G,NO FEE BEER,ALE,2208061,FOX N HARE BREWING COMPANY LLC,D,06/30/2018
5150350,FOX N HARE BREWING DELAWARE RYESING,650,G,NO FEE BEER,RYE IPA ALE,2208061,FOX N HARE BREWING COMPANY LLC,D,06/30/2018
5150351,FOX N HARE BREWING DARK PASTURES MILK,650,G,NO FEE BEER,STOUT ALE,2208061,FOX N HARE BREWING COMPANY LLC,D,06/30/2018
5150352,FOX N HARE BREWING DRIFTING INTO,650,G,NO FEE BEER,DARKNESS IMPERIAL BLACK ALE ALE,2208061,FOX N HARE BREWING COMPANY LLC,D,06/30/2018
5150353,BANDED HORN NORWEALD STOUT,650,G,NO FEE BEER,STOUT,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150354,BANDED HORN DAIKAIJU IPA,650,G,NO FEE BEER,ALE,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150355,BANDED HORN JOLLY WOODSMAN,650,G,NO FEE BEER,ALE,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150356,BANDED HORN PEPPERELL PILS,650,G,NO FEE BEER,BEER LAGER,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150357,BALLAST POINT PASSIONFRUIT & GUAVA,650,G,NO FEE BEER,SOUR WENCH FLAVORED MALT BEVERAGE,1270256,MANHATTAN BEER DISTRIBUTORS ,D,06/30/2018
5150358,BALLAST POINT RUSSIAN IMPERIAL STOUT,650,G,NO FEE BEER,STOUT,1270256,MANHATTAN BEER DISTRIBUTORS ,D,06/30/2018
5150359,FOX N HARE BREWING EARLY MORNING LIGHT,650,G,NO FEE BEER,ALE,2208061,FOX N HARE BREWING COMPANY LLC,D,06/30/2018
5150360,FOX N HARE BREWING HILLSIDE HARVEST,650,G,NO FEE BEER,ALE,2208061,FOX N HARE BREWING COMPANY LLC,D,06/30/2018
5150361,PIZZA BOY PEANUT BUTTHURT,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150362,PIZZA BOY TRODAC,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150363,PIZZA BOY LOSERTOWN,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150364,WAGNER VALLEY BREWING CO MOSAIC,650,G,NO FEE BEER,WARRIORS DOUBLE IPA ALE,3012715,WAGNER VALLEY BREWING LLC,D,06/30/2018
5150365,PIZZA BOY HOW TO DISAPPEAR COMPLETELY,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150366,GREEN FLASH TROPICAL DNA IPA,650,G,NO FEE BEER,ALE,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150367,GREEN FLASH REMIX IPA,650,G,NO FEE BEER,ALE,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150368,GREEN FLASH CACOW,650,G,NO FEE BEER,STOUT,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150369,SIERRA NEVADA LEMON DROP IPA,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150370,ARIZONA WILDERNESS FERNET ABOUT IT,650,G,NO FEE BEER,FLAVORED MALT  BEVERAGE,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150371,BANDED HORN VERIDIAN IPA,650,G,NO FEE BEER,ALE,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150372,OTHER HALF J. WAKEFIELD FLORIDA PLATES,650,G,NO FEE BEER,IMPERIAL IPA WITH PINEAPPLE AND PEACH,1266867,OTHER HALF BREWING COMPANY INC ,D,06/30/2018
5150375,PIZZA BOY HARBRINGER OF SORROW,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150376,PIZZA BOY HOP TART,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150377,PIZZA BOY WITTERFEST,650,G,NO FEE BEER,BEER LAGER,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150378,PIZZA BOY PEACH AROUND,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150379,OMMEGANG BIGGER,650,G,NO FEE BEER,ALE,2506700,BREWERY OMMEGANG LTD,D,06/30/2018
5150380,DARRAGH STUDIO KOMBUCHA GRAPE,650,G,NO FEE BEER,KOMBUCHA,2205721,DARRAGH PARK ROONEY,D,06/30/2018
5150382,CIA STAY SHARP,650,G,NO FEE BEER,ALE,2200245,"CULINARY INSTITUTE OF AMERICA, THE",D,06/30/2018
5150383,CIA SCIMITAR,650,G,NO FEE BEER,ALE,2200245,"CULINARY INSTITUTE OF AMERICA, THE",D,06/30/2018
5150384,CI DOUBLE BOILER,650,G,NO FEE BEER,ALE,2200245,"CULINARY INSTITUTE OF AMERICA, THE",D,06/30/2018
5150385,OTHER HALF J. WAKEFIELD SNOW BIRDS,650,G,NO FEE BEER,"IMPERIAL STOUT WITH COCONUT , ALMONDS",1266867,OTHER HALF BREWING COMPANY INC ,D,06/30/2018
5150386,OTHER HALF DRY & BITTER HOPS NOT HATE,650,G,NO FEE BEER,COMING IN HOT IPA ALE,1266867,OTHER HALF BREWING COMPANY INC ,D,06/30/2018
5150390,"BIRRIFICIO DEL DUCATO, FORMULA MODERNA",650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1050507,B UNITED INTERNATIONAL INC,I,06/30/2018
5150391,STRAMBOOZIED,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1050507,B UNITED INTERNATIONAL INC,D,06/30/2018
5150396,ELLICOTTVILLE BREWING COCOCOMMANDO,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,3154447,S & W COMPANY LLC,D,06/30/2018
5150397,ELLICOTTVILLE BREWING UNCUT _IPA,650,G,NO FEE BEER,ALE,3154447,S & W COMPANY LLC,D,06/30/2018
5150398,THREE HEADS BREWING WENDIGO WINTER ALE,650,G,NO FEE BEER,ALE,3156858,THREE HEADS BREWING INC,D,06/30/2018
5150404,SCHLAFLY MUNICH DUNKEL LAGER,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010894,S K I WHOLESALE BEER CORP,D,06/30/2018
5150405,SCHLAFLY PINEAPPLE IPA,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010894,S K I WHOLESALE BEER CORP,D,06/30/2018
5150414,ICONYC BREWING CHRONYC,650,G,NO FEE BEER,ALE,1297513,ICONYC BREWING COMPANY LLC,D,06/30/2018
5150417,GOLDEN ROAD BLONDE ALE,650,B,MALT BEVERAGES & COOLERS,MALT BEVERAGE,2504772,ANHEUSER BUSCH LLC,D,06/30/2018
5150418,BELL'S LARRY'S LATEST SOUR ALE,650,1,ALE,ALE,2504784,T J SHEEHAN DISTRIBUTING INC,D,06/30/2018
5150419,BELL'S HOPSOULUTION,650,1,ALE,ALE,2504784,T J SHEEHAN DISTRIBUTING INC,D,06/30/2018
5150422,INDUCTION ALE,650,G,NO FEE BEER,ALE,2506703,COOPERSTOWN BREWING COMPANY LLC,D,06/30/2018
5150423,BURLEY OAK SORRY CHICKY,650,G,NO FEE BEER,ALE,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150424,BURLEY OAK LOST IPA,650,G,NO FEE BEER,ALE,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150425,LEFT HAND SEASON OF INSANITY,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150426,SMUTTLABS L'ETALON,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150427,VICTORY 4 FRONT IPA,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150428,VICTORY BLOOD ORANGE IPA WITH AGAVE,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150429,VICTORY SOUR MONKEY REMIX,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150430,FIRESTONE WALKER SCOTCH PARABOLA,650,G,NO FEE BEER,STOUT,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150431,SMIRNOFF ICE SMASH PEACH + MANGO,650,B,MALT BEVERAGES & COOLERS,MALT BEVERAGES SPECIALITIES - FLAVORED,1053240,DIAGEO BEER COMPANY USA ,D,06/30/2018
5150432,SMIRNOFF ICE SMASH CHERRY + LIME,650,B,MALT BEVERAGES & COOLERS,MALT BEVERAGES SPECIALITIES - FLAVORED,1053240,DIAGEO BEER COMPANY USA ,D,06/30/2018
5150433,SMIRNOFF ICE SMASH STRAWBERRY + LEMON,650,B,MALT BEVERAGES & COOLERS,MALT BEVERAGES SPECIALITIES - FLAVORED,1053240,DIAGEO BEER COMPANY USA ,D,06/30/2018
5150460,FIRESTONE WALKER XXI ANNIVERSARY ALE,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150461,ROGUE COLD BREW 2.0,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150462,THE BRUERY 10 LORDS -A-LEAPING,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150463,ALESMITH BROKEN FILTER,650,G,NO FEE BEER,ALE,1010716,U B DISTRIBUTORS LLC,D,06/30/2018
5150470,SWEETWATER SINNERS SON,650,B,MALT BEVERAGES & COOLERS,FLAVORED MALT BEVERAGE,1270256,MANHATTAN BEER DISTRIBUTORS ,D,06/30/2018
5150471,REDD'S WICKED WATERMELON,650,B,MALT BEVERAGES & COOLERS,FLAVORED MALT BEVERAGE,2195946,MILLERCOORS LLC,D,06/30/2018
5150473,GENESEE BREW HOUSE BOURBON BARREL-AGED,650,1,ALE,SCOTCH ALE,3141489,HIGH FALLS OPERATING CO LLC/LICENSING CO LLC,D,06/30/2018
5150477,SWEETWATER FRESH STICKY NUGS,650,G,NO FEE BEER,ALE,1270256,MANHATTAN BEER DISTRIBUTORS ,D,06/30/2018
5150478,BURLEY OAK JREAM,650,G,NO FEE BEER,FLAVORED MALT BEVERAGE,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150479,MARZ COMMUNITY BREWING CO. RUBY'S,650,G,NO FEE BEER,TEARS GOSE FLAVORED MALT BEVERAGE,1205593,TWELVE PERCENT LLC,D,06/30/2018
5150480,EVIL TWIN BREWING BLACK AS MIDNIGHT ON,650,G,NO FEE BEER,A MOONLESS NIGHT FLAVORED MALT BEVERAG,1205593,TWELVE PERCENT LLC,D,06/30/2018
5150481,EVIL TWIN BREWING WABI SABI IPA,650,G,NO FEE BEER,ALE,1205593,TWELVE PERCENT LLC,D,06/30/2018
5150485,BRECKENRIDGE HOP PEAK IPA,650,1,ALE,ALE,2504772,ANHEUSER BUSCH LLC,D,06/30/2018
5150489,JOOSE SCREWDRIVER,650,B,MALT BEVERAGES & COOLERS,FLAVORED MALT BEVERAGE,2149203,SARATOGA EAGLE SALES & SERVICE INC,D,06/30/2018
5150490,JOOSE MAS MANGO,650,B,MALT BEVERAGES & COOLERS,FLAVORED MALT BEVERAGE,2149203,SARATOGA EAGLE SALES & SERVICE INC,D,06/30/2018
5150491,JOOSE GREEN APPLE,650,B,MALT BEVERAGES & COOLERS,FLAVORED MALT BEVERAGE,2149203,SARATOGA EAGLE SALES & SERVICE INC,D,06/30/2018
5150495,MIRABELLE FORTUNA,650,NF,NON MALT BEER - NO FEE,FLAVORED MALT BEVERAGE,2183995,REMARKABLE LIQUIDS LLC,I,06/30/2018
5150496,STILLWATER  ARTISANAL THIIISONLY A,650,G,NO FEE BEER,TEST 002 FLAVORED MALT BEVERAGE,1205593,TWELVE PERCENT LLC,D,06/30/2018
5150497,MARZ COMMUNITY BREWING CO. JUNGLE,650,G,NO FEE BEER,BOOGIE ALE,1205593,TWELVE PERCENT LLC,D,06/30/2018
5150498,MARZ COMMUNITY BREWING CO. JUNGLE,650,G,NO FEE BEER,BOOGIE BLUEBERRY FLAVORED MALT BEVERAG,1205593,TWELVE PERCENT LLC,D,06/30/2018
5150499,MARZ COMMUNITY BREWING CO. FRUIT PUNCH,650,G,NO FEE BEER,BOOGIE FLAVORED MALT BEVERAGE,1205593,TWELVE PERCENT LLC,D,06/30/2018
5150500,MARZ COMMUNITY BREWING CO. WET HOPPED,650,G,NO FEE BEER,GRISETTE ALE ALE,1205593,TWELVE PERCENT LLC,D,06/30/2018
5150501,MARZ COMMUNITY BREWING CO. ILL,650,G,NO FEE BEER,PERIPHERAL BEER LAGER,1205593,TWELVE PERCENT LLC,D,06/30/2018
5150502,MARZ COMMUNITY BREWING CO. TYGRISKU,650,G,NO FEE BEER,ALE,1205593,TWELVE PERCENT LLC,D,06/30/2018
5150503,MARZ COMMUNITY BREWING CO. WHEN MONKS,650,G,NO FEE BEER,CRY ALE,1205593,TWELVE PERCENT LLC,D,06/30/2018
5150504,CAN IT BE ALL SO SIMPLE,650,G,NO FEE BEER,ALE,2201173,EQUILIBRIUM BREWERY LLC,D,06/30/2018
5150505,FRACTAL MOSAIC SIMCOE,650,G,NO FEE BEER,ALE,2201173,EQUILIBRIUM BREWERY LLC,D,06/30/2018
5150506,BEAU'S BREWING CO THE BOTTLE IMP,650,NF,NON MALT BEER - NO FEE,FLAVORED MALT BEVERAGE,2183995,REMARKABLE LIQUIDS LLC,I,06/30/2018
5150507,LOUGH GILL BREWING IMPERIAL CHOCOLATE,650,NF,NON MALT BEER - NO FEE,CHERRY PORTER FLAVORED MALT BEVERAGE,2183995,REMARKABLE LIQUIDS LLC,I,06/30/2018
5150508,LOUGH GILL BREWING LOVERS BLEND,650,NF,NON MALT BEER - NO FEE,CHOCOLATE PORTER FLAVORED MALT,2183995,REMARKABLE LIQUIDS LLC,I,06/30/2018
5150511,KOMES BALTIC PORTER,650,G,NO FEE BEER,PORTER,2183995,REMARKABLE LIQUIDS LLC,I,06/30/2018
5150512,PIWO Z GRODZISKA,650,G,NO FEE BEER,BEER LAGER,2183995,REMARKABLE LIQUIDS LLC,I,06/30/2018
5150523,CEREX SPANISH PILSNER,650,G,NO FEE BEER,BEER LAGER,1050563,ALL STAR BEVERAGES INC,I,06/30/2018
5150524,CEREX IBERICA DE BELLOTA,650,G,NO FEE BEER,BEER LAGER,1050563,ALL STAR BEVERAGES INC,I,06/30/2018
5150525,CEREX CHERRY BEER,650,G,NO FEE BEER,ALE,1050563,ALL STAR BEVERAGES INC,I,06/30/2018
5150526,CEREX IBERIAN HAM BEER,650,G,NO FEE BEER,ALE,1050563,ALL STAR BEVERAGES INC,I,06/30/2018
5150528,GOLDEN ROAD BEERLAND MAN-GO-WAR,650,B,MALT BEVERAGES & COOLERS,MALT BEVERAGE,2504772,ANHEUSER BUSCH LLC,D,06/30/2018
5150529,FOUR LOKO RED,650,B,MALT BEVERAGES & COOLERS,FLAVORED MALT BEVERAGE,1270256,MANHATTAN BEER DISTRIBUTORS ,D,06/30/2018
5150530,FOUR LOKO BLACK,650,B,MALT BEVERAGES & COOLERS,FLAVORED MALT BEVERAGE,1270256,MANHATTAN BEER DISTRIBUTORS ,D,06/30/2018
5150532,FLYING BISON THUNDER SNOW IPA,650,G,NO FEE BEER,ALE,3155254,FLYING BISON BREWING COMPANY LLC ,D,06/30/2018
5150534,ELLICOTTVILLE P.O.G.,650,NF,NON MALT BEER - NO FEE,FLAVORED MALT BEVERAGE,3154447,S & W COMPANY LLC,D,06/30/2018
5150558,BOULEVARD DRY-HOPPED HELLES,650,2,BEER & LAGER,BEER/LAGER,2117853,DUVEL MOORTGAT USA LTD,D,06/30/2018
5150559,BOULEVARD 80 SHILLING,650,1,ALE,ALE,2117853,DUVEL MOORTGAT USA LTD,D,06/30/2018
5150567,BURLEY OAK LOST IPA ALE,650,G,NO FEE BEER,ALE,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150568,BURLEY OAK SEARCH AND DESTROY ALE,650,G,NO FEE BEER,ALE,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150569,BURLEY OAK 100 ALE,650,G,NO FEE BEER,ALE,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150570,BURLEY OAK CITRALAXY ALE,650,G,NO FEE BEER,ALE,2187970,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,06/30/2018
5150571,F L X CULTURE HOUSE WILD ALE,650,G,NO FEE BEER,ALE,3157333,F L X TABLE LLC,D,06/30/2018
5150581,ERIE CANAL BICENTENNIAL GRAPEFRUIT,650,G,NO FEE BEER,PALE ALE ALE,2192382,ERIE CANAL BREWING COMPANY LLC,D,06/30/2018
5150582,ERIE CANAL BICENTENNIAL DOUBLE IPA,650,G,NO FEE BEER,ALE,2192382,ERIE CANAL BREWING COMPANY LLC,D,06/30/2018
5150583,ERIE CANAL BICENTENNIAL HAZED AND,650,G,NO FEE BEER,INFUSED IPA ALE,2192382,ERIE CANAL BREWING COMPANY LLC,D,06/30/2018
5150584,ERIE CANAL BICENTENNIAL AMERICAN BLACK,650,G,NO FEE BEER,ALE ALE,2192382,ERIE CANAL BREWING COMPANY LLC,D,06/30/2018
5150585,ERIE CANAL BICENTENNIAL IRISH RED ALE,650,G,NO FEE BEER,ALE,2192382,ERIE CANAL BREWING COMPANY LLC,D,06/30/2018
5150586,ERIE CANAL BICENTENNIAL AMERICAN AMBER,650,G,NO FEE BEER,ALE,2192382,ERIE CANAL BREWING COMPANY LLC,D,06/30/2018
5150587,ERIE CANAL BICENTENNIAL AMERICAN PALE,650,G,NO FEE BEER,ALE ALE,2192382,ERIE CANAL BREWING COMPANY LLC,D,06/30/2018
5150588,ERIE CANAL BICENTENNIAL IPA,650,G,NO FEE BEER,ALE,2192382,ERIE CANAL BREWING COMPANY LLC,D,06/30/2018
